Claude Code 特性清单,类别,子类别,功能名称,描述,详细信息/示例
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_3_5_HAIKU,区域覆盖,us-east5
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_3_5_SONNET,区域覆盖,us-east5
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_3_7_SONNET,区域覆盖,us-east5
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_4_0_OPUS,区域覆盖,europe-west1
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_4_0_SONNET,区域覆盖,us-east5
云提供商,Google Vertex AI,环境变量,VERTEX_REGION_CLAUDE_4_1_OPUS,区域覆盖,europe-west1
云提供商,Google Vertex AI,默认模型,Primary,claude-sonnet-4-5@20250929
云提供商,Google Vertex AI,默认模型,Small/Fast,claude-haiku-4-5@20251001
云提供商,Google Vertex AI,模型配置,ANTHROPIC_MODEL,claude-opus-4-1@20250805
云提供商,Google Vertex AI,IAM 角色,roles/aiplatform.user,aiplatform.endpoints.predict
云提供商,Google Vertex AI,IAM 角色,roles/aiplatform.user,aiplatform.endpoints.computeTokens
云提供商,Google Vertex AI,1M 令牌上下文,Claude Sonnet 4/4.5 支持,Beta,需 beta 头
云提供商,Google Vertex AI,/login 和 /logout,已禁用,通过 Google Cloud 凭证处理认证
CI/CD 集成,概述,基于 SDK,构建在 Claude Code CLI 和 SDK 上,程序化集成
CI/CD 集成,概述,事件驱动编排,GitLab/GitHub 监听触发器,@claude 提及
CI/CD 集成,概述,提供商抽象,Claude API/AWS Bedrock/Google Vertex AI
CI/CD 集成,概述,沙箱执行,隔离容器中的 CI/CD 作业,严格网络和文件系统规则
CI/CD 集成,GitHub Actions,快速设置,/install-github-app,引导式设置
CI/CD 集成,GitHub Actions,手动设置,安装 GitHub App,添加 ANTHROPIC_API_KEY secret,复制 workflow
CI/CD 集成,GitHub Actions,权限,Contents: Read & Write,Issues: Read & Write,Pull Requests: Read & Write
CI/CD 集成,GitHub Actions,触发器,issue_comment,pull_request_review_comment,issues
CI/CD 集成,GitHub Actions,触发器,@claude 提及,自动响应
CI/CD 集成,GitHub Actions,从 Beta 升级,更改 @beta 到 @v1,删除 mode,重命名参数
CI/CD 集成,GitHub Actions,新参数,prompt,所有指令
CI/CD 集成,GitHub Actions,新参数,claude_args,CLI 参数传递
CI/CD 集成,GitHub Actions,新参数,github_token,用于 API 访问
CI/CD 集成,GitHub Actions,新参数,trigger_phrase,自定义触发短语,默认 @claude
CI/CD 集成,GitHub Actions,新参数,use_bedrock,使用 AWS Bedrock,true
CI/CD 集成,GitHub Actions,新参数,use_vertex,使用 Google Vertex AI,true
CI/CD 集成,GitHub Actions,AWS Bedrock,OIDC,Workload Identity Federation,无静态密钥
CI/CD 集成,GitHub Actions,AWS Bedrock,Secrets,AWS_ROLE_TO_ASSUME, AWS_REGION
CI/CD 集成,GitHub Actions,AWS Bedrock,模型 ID,包含区域前缀和版本后缀,us.anthropic.claude...
CI/CD 集成,GitHub Actions,Google Vertex AI,WIF,Workload Identity Federation,无下载密钥
CI/CD 集成,GitHub Actions,Google Vertex AI,Secrets,GCP_WORKLOAD_IDENTITY_PROVIDER, GCP_SERVICE_ACCOUNT
CI/CD 集成,GitHub Actions,自定义 GitHub App,推荐,更强的安全性和控制
CI/CD 集成,GitHub Actions,成本考虑,GitHub Actions 分钟消耗,API 令牌使用
CI/CD 集成,GitLab CI/CD,Beta,当前处于 Beta,功能演进
CI/CD 集成,GitLab CI/CD,维护者,GitLab,通过 GitLab issue 获得支持
CI/CD 集成,GitLab CI/CD,设置,添加 CI/CD 变量,ANTHROPIC_API_KEY (masked)
CI/CD 集成,GitLab CI/CD,添加作业,复制到 .gitlab-ci.yml,ai stage
CI/CD 集成,GitLab CI/CD,触发器,web,merge_request_event,@claude 提及
CI/CD 集成,GitLab CI/CD,AI_FLOW 变量,AI_FLOW_INPUT,提示输入
CI/CD 集成,GitLab CI/CD,AI_FLOW 变量,AI_FLOW_CONTEXT,上下文信息
CI/CD 集成,GitLab CI/CD,AI_FLOW 变量,AI_FLOW_EVENT,事件类型
CI/CD 集成,GitLab CI/CD,AWS Bedrock,OIDC,配置 GitLab → AWS OIDC,IAM 角色
CI/CD 集成,GitLab CI/CD,AWS Bedrock,CI/CD 变量,AWS_ROLE_TO_ASSUME, AWS_REGION
CI/CD 集成,GitLab CI/CD,Google Vertex AI,WIF,配置 GitLab → GCP WIF,服务账户
CI/CD 集成,GitLab CI/CD,Google Vertex AI,CI/CD 变量,GCP_WORKLOAD_IDENTITY_PROVIDER, GCP_SERVICE_ACCOUNT
CI/CD 集成,GitLab CI/CD,成本考虑,GitLab Runner 分钟,API 令牌使用
CI/CD 集成,最佳实践,CLAUDE.md,定义代码标准,审查标准,项目规则
CI/CD 集成,最佳实践,安全,使用 masked CI/CD 变量,OIDC/WIF,审查 MR
CI/CD 集成,最佳实践,性能,保持 CLAUDE.md 简洁,配置超时,缓存 npm
无头模式,概述,程序化运行,无需交互 UI,脚本和自动化
无头模式,基本用法,claude -p,运行并打印结果,非交互模式
无头模式,配置选项,--output-format,text/json/stream-json,输出格式
无头模式,配置选项,--resume/-r,按会话 ID 恢复,claude --resume abc123
无头模式,配置选项,--continue/-c,继续最近的对话,claude --continue
无头模式,配置选项,--verbose,详细日志,调试信息
无头模式,配置选项,--append-system-prompt,追加系统提示,自定义指令
无头模式,配置选项,--allowedTools,允许的工具,Bash(*),Read(*)
无头模式,配置选项,--disallowedTools,禁止的工具,mcp__splunk,mcp__github
无头模式,配置选项,--mcp-config,MCP 配置文件,从 JSON 加载服务器
无头模式,多轮对话,--continue,继续最近的对话,保持上下文
无头模式,多轮对话,--resume,按 ID 恢复特定对话,会话持久性
无头模式,输出格式,Text,默认,文本输出
无头模式,输出格式,JSON,结构化数据,包含成本、持续时间、结果
无头模式,输出格式,Stream-JSON,流式输出,每个消息单独 JSON 对象
无头模式,输入格式,Text,默认,直接参数或 stdin
无头模式,输入格式,Stream-JSON,jsonl 格式,多轮对话流
无头模式,代理示例,SRE 事件响应,自动化诊断,评估影响,立即行动项
无头模式,代理示例,安全审查,PR 审查,漏洞检测,合规检查
无头模式,代理示例,多轮法律助手,会话持久性,审查合同,合规检查,生成摘要
无头模式,最佳实践,JSON 输出,程序化解析,jq 工具
无头模式,最佳实践,错误处理,检查退出码和 stderr,优雅处理
无头模式,最佳实践,会话管理,多轮对话的上下文,会话 ID
无头模式,最佳实践,超时考虑,long-running 操作,timeout 命令
无头模式,最佳实践,速率限制,请求间延迟,避免超限
安全和合规,概述,安全基础,Anthropic 安全计划,SOC 2 Type 2, ISO 27001
安全和合规,概述,权限架构,默认只读权限,显式批准敏感操作
安全和合规,概述,内置保护,写访问限制,提示疲劳缓解,接受编辑模式
安全和合规,概述,用户责任,审查建议的代码和命令,安全批准
安全和合规,提示注入保护,权限系统,敏感操作需要明确批准
安全和合规,提示注入保护,上下文感知分析,检测有害指令
安全和合规,提示注入保护,输入清理,防止命令注入
安全和合规,提示注入保护,命令阻止列表,阻止 curl/wget,默认
安全和合规,提示注入保护,网络请求批准,默认需要用户批准
安全和合规,提示注入保护,隔离上下文窗口,Web fetch 单独上下文
安全和合规,提示注入保护,信任验证,首次代码库/MCP 需要信任验证
安全和合规,提示注入保护,命令注入检测,可疑 bash 命令需要手动批准
安全和合规,提示注入保护,失败关闭匹配,未匹配命令默认手动批准
安全和合规,提示注入保护,自然语言描述,复杂 bash 命令包含说明
安全和合规,隐私保护,敏感信息有限保留期,Privacy Center
安全和合规,隐私保护,受限访问,用户会话数据访问受限
安全和合规,隐私保护,用户控制,训练偏好设置,可随时更改
安全和合规,MCP 安全,用户配置,在源代码中配置,IT 审查
安全和合规,MCP 安全,鼓励编写,自己编写或信任提供商,Anthropic 不审计
安全和合规,IDE 安全,自动编辑模式风险,可能修改 IDE 配置文件
安全和合规,IDE 安全,建议,受限模式,手动批准,额外谨慎
安全和合规,安全最佳实践,审查更改,批准前审查
安全和合规,安全最佳实践,项目特定权限,敏感仓库
安全和合规,安全最佳实践,devcontainers,额外隔离
安全和合规,安全最佳实践,审计权限,/permissions 定期审计
安全和合规,团队安全,企业策略,强制组织标准,版本控制共享
安全和合规,团队安全,培训,团队成员安全最佳实践培训
安全和合规,团队安全,监控,OpenTelemetry 指标,跟踪和审计
安全和合规,报告安全漏洞,HackerOne,不公开披露,详细重现步骤
成本管理,概述,令牌消耗,每次交互消耗令牌,平均 $6/开发者/天
成本管理,概述,团队成本,按 API 令牌消耗收费,约 $100-200/开发者/月
成本管理,概述,/cost 命令,会话级统计,显示总成本、持续时间、代码更改
成本管理,概述,历史使用,Claude Console,需要 Admin/Billing 角色
成本管理,概述,工作区限制,Claude Code 工作区,设置支出限制,Admin 角色
成本管理,团队管理,速率限制建议,TPM/RPM 按组织规模,1-5 用户: 200k-300k TPM, 5-7 RPM
成本管理,团队管理,速率限制建议,5-20 用户: 100k-150k TPM, 2.5-3.5 RPM
成本管理,团队管理,速率限制建议,20-50 用户: 50k-75k TPM, 1.25-1.75 RPM
成本管理,团队管理,速率限制建议,50-100 用户: 25k-35k TPM, 0.62-0.87 RPM
成本管理,团队管理,速率限制建议,100-500 用户: 15k-20k TPM, 0.37-0.47 RPM
成本管理,团队管理,速率限制建议,500+ 用户: 10k-15k TPM, 0.25-0.35 RPM
成本管理,减少令牌,压缩对话,/compact 或自动压缩,95% 容量时触发
成本管理,减少令牌,切换自动压缩,/config → Auto-compact enabled
成本管理,减少令牌,自定义指令,/compact Focus on code samples
成本管理,减少令牌,CLAUDE.md,添加自定义压缩说明
成本管理,减少令牌,具体查询,避免模糊请求,减少不必要扫描
成本管理,减少令牌,分解复杂任务,专注交互,分割大型任务
成本管理,减少令牌,清除历史,/clear 重置上下文,任务间清除
成本管理,成本因素,代码库大小,查询复杂度,文件数量,对话长度,压缩频率
成本管理,后台令牌,会话摘要,--resume 功能,后台作业
成本管理,后台令牌,命令处理,/cost 等命令,请求检查状态
成本管理,后台令牌,典型消耗,会话 $0.04 下,即使不活跃
成本管理,版本跟踪,claude doctor,检查版本和安装详情
成本管理,版本跟踪,/cost 显示,不同版本可能不同,访问最新文档
分析,概述,使用洞察,组织部署的使用数据,productivity metrics
分析,访问,console.anthropic.com/claude-code,分析仪表板
分析,角色,Primary Owner,Owner,Billing,Admin,Developer,可访问
分析,角色,User,Claude Code User,Membership Admin,不可访问
分析,指标,接受的代码行数,Claude Code 编写且用户接受的代码行数,排除拒绝的代码
分析,指标,建议接受率,用户接受代码编辑工具的百分比,Edit/Write/NotebookEdit
分析,指标,活动,用户,每日活跃用户数,左 Y 轴
分析,指标,活动,会话,每日活跃会话数,右 Y 轴
分析,指标,支出,用户,每日活跃用户数,左 Y 轴
分析,指标,支出,spend,每日总支出,右 Y 轴
分析,指标,团队洞察,Members,所有认证用户,API key 用户显示标识符,OAuth 用户显示邮箱
分析,指标,团队洞察,本月支出,本月每用户总支出,美元
分析,指标,团队洞察,本月代码行数,本月每用户接受的总代码行数
分析,有效使用,监控采用,跟踪成员状态,识别活跃用户,整体采用趋势
分析,有效使用,衡量生产力,工具接受率,代码生成有效性,培训机会
分析,相关资源,OpenTelemetry,自定义指标和警报,monitoring-usage
分析,相关资源,IAM,角色配置,iam
环境变量,API 相关,ANTHROPIC_API_KEY,API 密钥,X-Api-Key 头
环境变量,API 相关,ANTHROPIC_AUTH_TOKEN,Authorization 头,值前缀 Bearer
环境变量,API 相关,ANTHROPIC_CUSTOM_HEADERS,自定义头,Name: Value 格式
环境变量,模型配置,ANTHROPIC_MODEL,模型设置名称,覆盖主模型
环境变量,模型配置,ANTHROPIC_DEFAULT_HAIKU_MODEL,HAIKU 模型,覆盖 Haiku 模型
环境变量,模型配置,ANTHROPIC_DEFAULT_OPUS_MODEL,Opus 模型,覆盖 Opus 模型
环境变量,模型配置,ANTHROPIC_DEFAULT_SONNET_MODEL,Sonnet 模型,覆盖 Sonnet 模型
环境变量,模型配置,ANTHROPIC_SMALL_FAST_MODEL,小/快模型,[已弃用] Haiku
环境变量,模型配置,ANTHROPIC_SMALL_FAST_MODEL_AWS_REGION,AWS Haiku 区域,覆盖 Bedrock 区域
环境变量,模型配置,CLAUDE_CODE_SUBAGENT_MODEL,子代理模型,子代理默认模型
环境变量,模型配置,CLAUDE_CODE_USE_BEDROCK,使用 Bedrock,设置为 1 启用
环境变量,模型配置,CLAUDE_CODE_USE_VERTEX,使用 Vertex AI,设置为 1 启用
环境变量,Bash 相关,BASH_DEFAULT_TIMEOUT_MS,默认超时,长时间 bash 命令
环境变量,Bash 相关,BASH_MAX_OUTPUT_LENGTH,最大输出长度,中截断前的字符数
环境变量,Bash 相关,BASH_MAX_TIMEOUT_MS,最大超时,模型设置的最大超时
环境变量,Bash 相关,CLAUDE_BASH_MAINTAIN_PROJECT_WORKING_DIR,保持工作目录,返回原始目录
环境变量,凭证相关,CLAUDE_CODE_API_KEY_HELPER_TTL_MS,凭证刷新间隔,apiKeyHelper 刷新率
环境变量,凭证相关,CLAUDE_CODE_CLIENT_CERT,客户端证书,mTLS 认证
环境变量,凭证相关,CLAUDE_CODE_CLIENT_KEY,客户端私钥,mTLS 认证
环境变量,凭证相关,CLAUDE_CODE_CLIENT_KEY_PASSPHRASE,私钥密码,加密私钥
环境变量,凭证相关,AWS_BEARER_TOKEN_BEDROCK,Bedrock API 密钥,简化认证
环境变量,网络相关,HTTP_PROXY,HTTP 代理,网络连接
环境变量,网络相关,HTTPS_PROXY,HTTPS 代理,网络连接
环境变量,网络相关,NO_PROXY,代理绕过列表,直接发出请求的域
环境变量,MCP 相关,MCP_TIMEOUT,MCP 服务器启动超时,毫秒
环境变量,MCP 相关,MCP_TOOL_TIMEOUT,MCP 工具执行超时,毫秒
环境变量,MCP 相关,MAX_MCP_OUTPUT_TOKENS,MCP 工具输出最大令牌,默认 25000
环境变量,功能开关,DISABLE_AUTOUPDATER,禁用自动更新,设置为 1
环境变量,功能开关,DISABLE_BUG_COMMAND,禁用 /bug 命令,设置为 1
环境变量,功能开关,DISABLE_COST_WARNINGS,禁用成本警告,设置为 1
环境变量,功能开关,DISABLE_ERROR_REPORTING,退出 Sentry 错误报告,设置为 1
环境变量,功能开关,DISABLE_NON_ESSENTIAL_TRAFFIC,禁用非必要流量,组合开关
环境变量,功能开关,DISABLE_NON_ESSENTIAL_MODEL_CALLS,禁用非关键模型调用,设置为 1
环境变量,功能开关,DISABLE_PROMPT_CACHING,禁用提示缓存,所有模型
环境变量,功能开关,DISABLE_PROMPT_CACHING_HAIKU,禁用 Haiku 提示缓存
环境变量,功能开关,DISABLE_PROMPT_CACHING_OPUS,禁用 Opus 提示缓存
环境变量,功能开关,DISABLE_PROMPT_CACHING_SONNET,禁用 Sonnet 提示缓存
环境变量,功能开关,DISABLE_TELEMETRY,退出 Statsig telemetry,设置为 1
环境变量,功能开关,CLAUDE_CODE_DISABLE_NONESSENTIAL_TRAFFIC,等价组合,所有禁用开关
环境变量,功能开关,CLAUDE_CODE_DISABLE_TERMINAL_TITLE,禁用终端标题更新,设置为 1
环境变量,功能开关,CLAUDE_CODE_IDE_SKIP_AUTO_INSTALL,跳过 IDE 扩展自动安装
环境变量,功能开关,CLAUDE_CODE_SKIP_BEDROCK_AUTH,跳过 Bedrock 认证,LLM gateway
环境变量,功能开关,CLAUDE_CODE_SKIP_VERTEX_AUTH,跳过 Vertex 认证,LLM gateway
环境变量,功能开关,USE_BUILTIN_RIPGREP,使用内置 ripgrep,设置为 0 使用系统 rg
环境变量,功能开关,CLAUDE_CODE_MAX_OUTPUT_TOKENS,最大输出令牌,大多数请求
环境变量,功能开关,MAX_THINKING_TOKENS,思考令牌预算,启用扩展思考
环境变量,功能开关,SLASH_COMMAND_TOOL_CHAR_BUDGET,斜杠命令字符预算,默认 15000
高级功能,扩展思考,MAX_THINKING_TOKENS,启用和设置,思考过程的令牌预算
高级功能,扩展思考,影响,复杂推理和编码任务改善,提示缓存效率降低
高级功能,扩展思考,禁用,不设置该变量,默认禁用
高级功能,提示缓存,Prompt Caching,自动支持,缓存提示指定 ephemeral 标志
高级功能,提示缓存,禁用,DISABLE_PROMPT_CACHING,全局禁用
高级功能,提示缓存,模型特定,DISABLE_PROMPT_CACHING_SONNET,禁用 Sonnet 缓存
高级功能,1M 令牌上下文,Vertex AI,Claude Sonnet 4/4.5 支持,Beta,context-1m-2025-08-07
高级功能,状态线,statusLine,自定义状态行,显示上下文信息
高级功能,状态线,类型,command,运行命令,~/.claude/statusline.sh
高级功能,输出样式,outputStyle,Explanatory,调整系统提示
高级功能,输出样式,其他样式,可配置的输出样式,调整 Claude 行为
高级功能,模型选择,别名,sonnet/opus/haiku,最新模型快捷方式
高级功能,模型选择,完整名称,claude-sonnet-4-5-20250929,指定特定版本
高级功能,子代理模型,CLAUDE_CODE_SUBAGENT_MODEL,配置子代理使用的默认模型
高级功能,Bedrock 区域,VERTEX_REGION_Claude_4_0_SONNET,覆盖特定模型的区域
高级功能,Bedrock 区域,ANTHROPIC_SMALL_FAST_MODEL_AWS_REGION,Haiku Bedrock 区域
高级功能,Vertex 区域,CLOUD_ML_REGION,主要区域,global 或 regional
高级功能,Vertex 区域,VERTEX_REGION_Claude_3_5_HAIKU,模型特定区域覆盖
高级功能,终端标题,CLAUDE_CODE_DISABLE_TERMINAL_TITLE,禁用自动更新,基于对话上下文
高级功能,网络配置,HTTP_PROXY/HTTPS_PROXY,代理服务器,网络连接
高级功能,网络配置,NO_PROXY,绕过代理,直接请求列表
高级功能,mTLS,CLAUDE_CODE_CLIENT_CERT/KEY,客户端证书和密钥,双向 TLS 认证
高级功能,凭证刷新,CLAUDE_CODE_API_KEY_HELPER_TTL_MS,刷新间隔,apiKeyHelper
高级功能,LiteLLM,Bedrock/Vertex 代理,跟踪支出,按密钥跟踪,未审计
高级功能,日志记录,--verbose,详细日志,调试模式
高级功能,调试,--debug,调试输出,详细工具执行
文档和社区,文档,overview.md,Claude Code 介绍,产品概述
文档和社区,文档,quickstart.md,快速入门,5 分钟入门
文档和社区,文档,setup.md,安装和设置,高级设置
文档和社区,文档,plugins.md,插件开发,创建插件
文档和社区,文档,plugins-reference.md,插件 API 参考,技术规范
文档和社区,文档,plugin-marketplaces.md,插件市场,市场管理
文档和社区,文档,skills.md,技能创建,Agent Skills
文档和社区,文档,mcp.md,MCP 服务器,外部工具集成
文档和社区,文档,hooks.md,钩子概述,事件处理
文档和社区,文档,hooks-guide.md,钩子实现指南,如何实现钩子
文档和社区,文档,slash-commands.md,斜杠命令参考,命令文档
文档和社区,文档,sub-agents.md,子代理使用,专门任务
文档和社区,文档,settings.md,配置选项,设置参考
文档和社区,文档,cli-reference.md,CLI 参考,命令和标志
文档和社区,文档,common-workflows.md,常见工作流,分步指南
文档和社区,文档,interactive-mode.md,交互模式,快捷键和输入模式
文档和社区,文档,headless.md,无头模式,程序化使用
文档和社区,文档,output-styles.md,输出自定义,输出样式
文档和社区,文档,statusline.md,状态线配置,自定义状态线
文档和社区,文档,memory.md,记忆和上下文管理,CLAUDE.md
文档和社区,文档,checkpointing.md,检查点功能,倒带和恢复
文档和社区,文档,analytics.md,使用分析,组织洞察
文档和社区,文档,costs.md,成本跟踪,令牌使用和费用
文档和社区,文档,monitoring-usage.md,使用监控,OpenTelemetry
文档和社区,文档,data-usage.md,数据使用策略,隐私政策
文档和社区,文档,security.md,安全功能,保护措施和最佳实践
文档和社区,文档,IAM.md,身份和访问管理,权限配置
文档和社区,文档,network-config.md,网络配置,代理和网络
文档和社区,文档,terminal-config.md,终端配置,终端设置
文档和社区,文档,model-config.md,模型配置,模型选择
文档和社区,文档,llm-gateway.md,LLM 网关,网关设置
文档和社区,文档,amazon-bedrock.md,AWS Bedrock 集成,Bedrock 配置
文档和社区,文档,google-vertex-ai.md,Google Vertex AI 集成,Vertex 配置
文档和社区,文档,vs-code.md,VS Code 集成,IDE 集成
文档和社区,文档,jetbrains.md,JetBrains 集成,IDE 集成
文档和社区,文档,devcontainer.md,Dev Container,开发容器
文档和社区,文档,github-actions.md,GitHub Actions,CI/CD 集成
文档和社区,文档,gitlab-ci-cd.md,GitLab CI/CD,CI/CD 集成
文档和社区,文档,third-party-integrations.md,第三方集成,其他集成
文档和社区,文档,legal-and-compliance.md,法律和合规,法律信息
文档和社区,文档,troubleshooting.md,故障排除,问题解决
文档和社区,文档,migration-guide.md,迁移指南,版本升级
文档和社区,社区,Discord,加入 Discord,提示和支持
文档和社区,资源,HackerOne,安全漏洞报告,漏洞奖励
文档和社区,资源,Trust Center,安全中心,SOC 2, ISO 27001
文档和社区,资源,参考实现,开发容器,GitHub 仓库
文档和社区,资源,文档,完整文档,docs.claude.com
